,X,Y,OBJECTID_1,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY
108197,13.419003538868713,52.53990223683751,114198,114198,11,0,3,3,2018,5,14,4,3,6,4,0,0,1,1,0,0,0,0,799626.5647,5830270.1017
108198,13.414617571986177,52.556208004385354,114199,114199,11,0,3,3,2018,4,16,3,3,5,2,0,1,1,0,0,0,0,0,799218.2564,5832064.2153
108199,13.479006997853293,52.62734127558155,114200,114200,11,0,3,3,2018,12,18,3,3,2,6,1,0,1,0,0,1,0,1,803088.2590000001,5840239.6327
108200,13.591302540268352,52.50508482139538,114201,114201,11,0,10,10,2018,9,16,4,3,2,6,0,0,1,0,0,0,0,0,811549.3431,5827130.7745
108201,13.414801475989432,52.554800483615885,114202,114202,11,0,3,3,2018,9,20,5,3,3,6,2,1,0,0,0,0,0,0,799240.3042,5831908.5371
108202,13.44760010877138,52.503636539894764,114203,114203,11,0,2,2,2018,7,20,4,3,4,6,1,1,0,0,0,0,0,0,801813.3212,5826358.5975
108203,13.453751546359902,52.51590209563322,114204,114204,11,0,2,2,2018,7,13,4,3,0,1,0,1,0,0,0,0,0,0,802146.2856,5827747.6201
108204,13.385787585636699,52.48116405669322,114205,114205,11,0,7,7,2018,5,17,4,3,5,2,0,1,0,0,0,0,1,0,797772.8470000001,5823603.9149
108205,13.401410863174215,52.51140634362503,114206,114206,11,0,1,1,2018,2,8,4,3,2,6,0,0,1,0,0,0,0,0,798627.798,5827029.8685
108206,13.314451501152208,52.47939601919649,114207,114207,11,0,4,4,2018,11,4,3,3,9,1,2,0,1,0,0,0,0,1,792943.6379999999,5823115.3142
108207,13.388700920019454,52.49814917514944,114208,114208,11,0,2,2,2018,8,17,6,2,6,2,0,0,1,1,0,0,0,0,797855.6154,5825503.8004
108209,13.446578526663982,52.52763650603529,114210,114210,11,0,3,3,2018,10,15,7,3,2,6,0,0,1,0,0,0,0,0,801579.4295,5829021.8109
108210,13.398414926904454,52.57773256492822,114211,114211,11,0,3,3,2018,8,16,4,3,2,6,0,1,1,0,0,0,1,0,797974.4995,5834389.4674
108211,13.33993541847687,52.47859489519041,114212,114212,11,0,4,4,2018,4,15,5,3,2,6,0,0,1,0,0,0,0,1,794678.4559999999,5823130.0631
108212,13.41845301802493,52.52411535550908,114213,114213,11,0,1,1,2018,4,15,5,3,5,3,0,1,1,0,0,0,0,1,799696.8678,5828513.1526
108213,13.428220313870886,52.54713838806816,114214,114214,11,0,3,3,2018,5,17,4,3,5,3,0,1,1,0,0,0,0,0,800201.733,5831112.7299
108214,13.301365565440314,52.511151329098155,114215,114215,11,0,4,4,2018,12,12,4,3,5,2,0,1,1,0,0,0,0,0,791844.9526,5826591.8885
108215,13.347016687842943,52.578852484172295,114216,114216,11,0,12,12,2018,9,15,6,3,3,6,0,0,1,0,1,0,0,0,794486.7292,5834302.5952
108216,13.367328797464404,52.55145879305943,114217,114217,11,0,1,1,2018,9,14,1,2,5,7,0,0,1,0,0,0,0,0,796046.712,5831341.039
108217,13.248837720061841,52.62100704835896,114218,114218,11,0,12,12,2018,6,11,7,3,3,6,0,0,1,0,1,0,0,0,787562.3312,5838591.448
108218,13.320819771389052,52.51256808119125,114219,114219,11,0,4,4,2018,7,11,5,3,2,6,0,0,1,0,0,0,0,0,793154.818,5826828.277000001
108219,13.285938793472868,52.49465001247822,114220,114220,11,0,4,4,2018,5,11,5,3,2,6,0,0,1,0,0,0,0,0,790907.8218,5824695.4153
108220,13.335362916425586,52.46500919174439,114221,114221,11,0,6,6,2018,2,7,4,3,2,6,0,0,1,0,0,0,0,0,794458.9277,5821601.3505
108221,13.377044885745912,52.50179546344759,114222,114222,11,0,2,2,2018,11,15,4,3,2,6,0,0,1,0,1,0,0,0,797040.3244,5825861.0008
108222,13.418522498220568,52.52368978950562,114223,114223,11,0,1,1,2018,12,19,2,3,3,6,2,0,1,0,0,0,0,1,799704.4787,5828466.1412
108223,13.444259588640072,52.5454676737275,114224,114224,11,0,3,3,2018,10,10,2,3,5,2,0,0,1,0,0,0,0,0,801299.9696,5830993.9708
108224,13.588443357229226,52.50499909456503,114225,114225,11,0,10,10,2018,8,16,7,3,5,7,0,1,1,0,0,0,0,0,811356.0438,5827108.8959
108225,13.414792043678975,52.55501687053507,114226,114226,11,0,3,3,2018,4,21,6,3,5,2,2,1,0,0,0,0,1,0,799238.191,5831932.5487
108226,13.38677237544501,52.49811068279254,114227,114227,11,0,2,2,2018,3,20,4,3,1,5,2,1,1,0,0,0,0,1,797725.0543,5825491.5585
108227,13.281704992216305,52.52612341744371,114228,114228,11,0,4,4,2018,5,16,6,3,2,6,0,0,1,0,0,0,0,0,790412.7688,5828176.6745
108229,13.303030969213527,52.550862544106856,114230,114230,11,0,12,12,2018,10,15,2,3,2,6,0,0,1,0,0,1,0,0,791694.2936,5831012.5801
108230,13.285793492772285,52.51017819926714,114231,114231,11,0,4,4,2018,8,12,5,3,0,7,0,1,0,0,0,0,0,0,790795.3426,5826420.8126
108231,13.36488299127125,52.50214917830425,114232,114232,11,0,1,1,2018,4,22,5,3,1,5,2,0,1,0,0,0,0,0,796213.0138,5825850.2898
108232,13.548109839100421,52.55039325464886,114233,114233,11,0,10,10,2018,4,12,6,3,2,6,0,0,1,0,0,0,0,0,808302.1375,5831980.6657
108233,13.316379737604516,52.61400763324807,114234,114234,11,0,12,12,2018,5,14,5,3,2,6,0,0,1,0,0,0,0,0,792177.9876,5838085.3395
108234,13.369773552628686,52.541971212105906,114235,114235,11,0,1,1,2018,12,17,5,3,2,6,2,0,1,0,0,0,0,1,796276.3204,5830296.5518
108235,13.41631206769986,52.522034585206356,114236,114236,11,0,1,1,2018,9,21,6,3,0,1,2,0,0,0,1,0,0,1,799565.9004,5828272.9834
108236,13.4577057613573,52.4917118003056,114237,114237,11,0,9,9,2018,9,16,2,3,0,2,0,1,1,0,0,0,0,0,802580.7006,5825075.5688
108237,13.387742670037891,52.43877173814893,114238,114238,11,0,7,7,2018,6,16,1,2,0,1,0,1,0,0,0,0,0,0,798192.196,5818900.192000001
108238,13.316490595998786,52.61701006033467,114239,114239,11,0,12,12,2018,7,20,6,2,0,1,0,1,0,0,0,0,0,0,792165.4728,5838419.5133
108239,13.389275621714072,52.497443008263396,114240,114240,11,0,2,2,2018,5,19,5,3,5,2,0,1,1,0,0,0,0,0,797899.3794,5825427.6854
108240,13.369332545401194,52.54720878405053,114241,114241,11,0,1,1,2018,2,18,3,3,2,6,2,0,1,0,0,0,0,0,796211.1246,5830876.8888
108241,13.38815669816246,52.43748377885261,114242,114242,11,0,7,7,2018,11,18,5,3,5,2,2,0,1,0,0,0,1,0,798229.0273,5818758.7496
108243,13.321092672385847,52.455109766363364,114244,114244,11,0,6,6,2018,10,11,3,3,2,6,0,0,1,0,0,0,1,0,793556.0903,5820442.8869
108244,13.301651449787927,52.51135997646346,114245,114245,11,0,4,4,2018,8,9,1,2,5,3,0,0,1,0,0,0,0,0,791862.9559999999,5826616.237000001
108245,13.288233906378796,52.51049464012969,114246,114246,11,0,4,4,2018,4,11,7,3,3,6,0,0,1,0,0,0,0,0,790958.7540000001,5826465.8297
108246,13.313471548771696,52.45282300172981,114247,114247,11,0,6,6,2018,3,12,6,3,2,5,0,0,1,0,0,0,0,0,793053.7979,5820157.7368
108247,13.546089731944024,52.50975392742504,114248,114248,11,0,10,10,2018,5,9,7,3,0,1,0,0,0,0,1,0,0,0,808450.3092,5827455.3023
108248,13.403330763260694,52.46356985887982,114249,114249,11,0,7,7,2018,10,5,3,3,9,1,1,0,1,0,0,0,0,1,799082.7572,5821720.94
108249,13.294191880092782,52.51087095000413,114250,114250,11,0,4,4,2018,2,13,3,2,6,4,0,0,1,1,0,0,0,0,791360.3166,5826531.714
108250,13.403575696109426,52.56925577071346,114251,114251,11,0,3,3,2018,11,15,6,3,5,3,1,1,0,0,0,0,1,1,798381.559,5833468.6504
108251,13.457952015627829,52.49204246322585,114252,114252,11,0,9,9,2018,9,13,3,3,2,6,0,0,1,0,0,0,0,0,802595.1342,5825113.3535
108252,13.360303805754258,52.57133388866032,114253,114253,11,0,12,12,2018,8,16,3,3,0,6,0,0,0,0,0,0,1,0,795437.0075,5833521.3059
108253,13.285323607403365,52.50970604405315,114254,114254,11,0,4,4,2018,6,11,4,3,2,6,0,0,0,0,1,0,1,0,790766.5962,5826366.4369
108254,13.426740348423467,52.54324756084047,114255,114255,11,0,3,3,2018,7,16,3,3,0,1,0,1,0,0,0,0,0,0,800128.0305,5830674.1141
108255,13.475804327795608,52.513523692954294,114256,114256,11,0,11,11,2018,6,17,4,3,6,4,0,1,0,1,0,0,0,0,803657.9940000001,5827575.9238
108256,13.175128905535944,52.41990519976572,114257,114257,11,0,6,6,2018,5,11,2,2,3,2,0,1,1,0,0,0,0,0,783871.0011,5815945.977999999
108257,13.398867767639182,52.573063729620024,114258,114258,11,0,3,3,2018,4,5,7,3,8,1,1,0,1,0,0,0,0,1,798036.8640000001,5833872.4095
108258,13.620514786720676,52.50434634362688,114259,114259,11,0,10,10,2018,12,17,6,3,6,2,2,0,1,1,0,0,0,1,813535.7298,5827175.3322
108259,13.20655057100598,52.51110437667546,114260,114260,11,0,5,5,2018,10,16,3,2,2,6,0,0,1,0,0,0,0,1,785415.1593,5826207.1615
108260,13.24215593689252,52.50752135318925,114261,114261,11,0,4,4,2018,2,7,3,3,5,2,0,1,1,0,0,0,0,0,787853.286,5825950.4171
108261,13.624647701780946,52.503851308405196,114262,114262,11,0,10,10,2018,7,14,1,3,5,2,0,1,1,0,0,0,0,0,813819.5509,5827138.2956
108262,13.439012488641346,52.517241122398126,114263,114263,11,0,2,2,2018,4,18,2,3,3,6,0,1,0,0,0,0,0,0,801137.7291,5827834.7803
108263,13.312506232642097,52.62366461126714,114264,114264,11,0,12,12,2018,7,14,4,3,6,4,0,0,0,1,0,0,1,0,791851.5989,5839143.0181
108264,13.291213439411493,52.58662341970517,114265,114265,11,0,12,12,2018,3,7,2,3,2,6,0,0,1,0,0,0,0,0,790656.7529,5834939.7081
108265,13.513120243188329,52.45415032775846,114266,114266,11,0,9,9,2018,5,0,2,2,5,3,2,1,1,0,0,0,0,0,806601.454,5821134.8333
108266,13.387209589087064,52.46958797734982,114267,114267,11,0,7,7,2018,10,10,1,3,9,7,0,0,1,0,0,0,0,0,797947.6343,5822323.1334
108267,13.306255782742966,52.48354879760678,114268,114268,11,0,4,4,2018,2,18,2,3,2,6,2,0,1,0,0,0,0,0,792359.8667,5823543.6482
108268,13.47512434354974,52.51358517109993,114269,114269,11,0,2,2,2018,11,17,3,3,6,4,2,0,1,1,0,0,0,0,803611.4609999999,5827579.892999999
108269,13.558260512553472,52.56285931567962,114270,114270,11,0,10,10,2018,9,16,5,2,5,3,0,1,1,0,0,0,0,0,808902.141,5833409.6387
108270,13.4408939668848,52.54310319020346,114271,114271,11,0,3,3,2018,8,10,3,3,6,4,0,1,0,1,0,0,0,0,801088.1179,5830717.1025
108271,13.35547876661538,52.51480183026275,114272,114272,11,0,1,1,2018,6,23,6,3,0,1,2,1,0,0,0,0,0,0,795490.1492,5827218.0328
108272,13.364717981533346,52.562131466991616,114273,114273,11,0,12,12,2018,6,17,6,3,5,2,0,1,1,0,0,0,0,0,795797.9356,5832516.5746
108273,13.452177872255266,52.511023725876726,114274,114274,11,0,2,2,2018,8,1,1,3,0,1,2,1,0,0,0,0,0,0,802073.0817,5827198.8184
108274,13.463872155895293,52.51487674005796,114275,114275,11,0,2,2,2018,5,8,4,3,3,6,0,1,0,0,0,0,0,0,802839.5748,5827676.1196
108275,13.362678995382915,52.49936773163114,114276,114276,11,0,7,7,2018,4,19,2,3,6,7,0,0,1,1,0,0,0,0,796082.2317,5825532.0849
108276,13.341396432166755,52.58617142889305,114277,114277,11,0,12,12,2018,12,14,3,3,5,2,0,0,1,0,0,0,0,1,794057.128,5835093.1377
108277,13.390283668006774,52.61886661297165,114278,114278,11,0,3,3,2018,9,19,3,3,1,5,2,0,1,0,0,0,1,0,797145.0768,5838927.8484
108278,13.398144801701891,52.571127396659044,114279,114279,11,0,3,3,2018,9,5,5,3,5,2,2,1,1,0,0,0,0,0,798001.0513,5833654.1997
108279,13.410873437001088,52.51855315136071,114280,114280,11,0,1,1,2018,7,9,3,3,5,2,0,0,1,0,0,0,0,0,799220.8656,5827863.4473
108280,13.281274966893164,52.441328372160285,114281,114281,11,0,6,6,2018,7,7,3,2,5,3,0,0,1,0,0,0,0,0,790943.2709,5818749.8334
108281,13.435965697845033,52.62007128132854,114282,114282,11,0,3,3,2018,5,11,3,3,3,6,0,0,1,0,0,1,0,0,800227.0722,5839251.255
108282,13.283707989161524,52.496609328799856,114283,114283,11,0,4,4,2018,2,16,2,3,2,6,0,0,1,0,0,0,0,0,790743.5382,5824904.2012
108283,13.362593790178222,52.499160937551686,114284,114284,11,0,7,7,2018,11,22,2,3,3,6,2,0,1,0,1,0,0,0,796077.8431,5825508.7502
108284,13.401534639342284,52.580534023116776,114285,114285,11,0,3,3,2018,8,19,5,3,0,1,1,1,0,0,0,0,1,0,798166.7032,5834713.7518
108286,13.386176193235336,52.48802255771593,114287,114287,11,0,2,2,2018,10,11,6,3,3,6,0,0,1,0,1,0,0,0,797752.8391,5824367.8254
108287,13.355443022650206,52.51490737569362,114288,114288,11,0,1,1,2018,8,20,3,2,6,7,1,1,0,1,0,0,0,0,795487.0164,5827229.6176
108288,13.4382954605681,52.51731417709723,114289,114289,11,0,2,2,2018,4,8,3,3,3,6,0,1,1,0,0,0,0,0,801088.6119,5827839.9053
108289,13.315377236612065,52.61314012878739,114290,114290,11,0,12,12,2018,4,6,5,3,5,3,0,1,1,0,0,0,0,0,792115.943,5837984.847999999
108290,13.413751372371758,52.55072589269186,114291,114291,11,0,3,3,2018,5,14,4,3,0,7,0,0,0,0,1,0,0,1,799196.9164,5831451.2979999995
108291,13.304429977589256,52.44960118907135,114292,114292,11,0,6,6,2018,11,16,6,3,2,6,0,0,1,0,0,0,0,0,792461.1896,5819762.9518
108292,13.438884873972082,52.541395222746154,114293,114293,11,0,3,3,2018,12,7,4,3,5,2,0,1,1,0,0,0,0,0,800963.6726,5830518.8773
108293,13.411963867788494,52.51923200234992,114294,114294,11,0,1,1,2018,9,9,5,2,6,4,0,1,0,1,0,0,0,0,799290.1794,5827943.4257
108294,13.26050351632758,52.50864567697819,114295,114295,11,0,4,4,2018,8,17,6,3,4,1,0,0,1,0,0,0,0,0,789090.2866,5826148.784
108295,13.414352956151244,52.54065066613392,114296,114296,11,0,3,3,2018,6,15,6,3,0,3,0,1,1,0,0,0,0,0,799306.3017,5830333.9644
108296,13.282780899042214,52.50761835814298,114297,114297,11,0,4,4,2018,7,17,5,3,3,6,0,0,1,0,1,0,0,0,790607.941,5826124.1371
108297,13.3698347970698,52.54374504557213,114298,114298,11,0,1,1,2018,5,21,4,3,0,1,2,0,0,0,1,0,0,1,796268.5109999999,5830493.9629
108298,13.256136538033527,52.61003592237412,114299,114299,11,0,12,12,2018,2,6,2,3,8,1,1,0,1,0,0,0,0,1,788128.1894,5837401.1404
108299,13.433977388354727,52.5359051559601,114300,114300,11,0,3,3,2018,11,13,3,3,2,6,0,1,1,0,0,0,0,0,800668.6689,5829888.1957
108300,13.280302989755752,52.49998843068076,114301,114301,11,0,4,4,2018,6,15,2,3,2,6,0,0,1,0,0,0,0,0,790490.2443,5825266.0736
108301,13.473995973314615,52.513849561407454,114302,114302,11,0,2,2,2018,12,13,7,3,2,6,0,0,1,0,0,0,0,1,803533.1236,5827604.5274
108302,13.418798118417744,52.524436554891004,114303,114303,11,0,1,1,2018,10,22,1,3,2,6,2,0,1,0,0,0,0,0,799718.0739,5828550.2876
108303,13.356293173862047,52.47357300114078,114304,114304,11,0,7,7,2018,8,14,6,3,0,3,0,0,1,0,0,0,1,0,795822.3059,5822638.8328
108304,13.419734662407073,52.525304858785105,114305,114305,11,0,1,1,2018,4,17,5,3,5,7,0,0,1,0,0,0,1,0,799775.645,5828650.6908
108305,13.45413058690075,52.51545687281378,114306,114306,11,0,2,2,2018,3,16,2,3,2,6,0,0,1,0,0,0,0,0,802175.0453,5827699.7243
108306,13.414790916293285,52.555042751034975,114307,114307,11,0,3,3,2018,5,21,5,3,5,3,0,1,1,0,0,0,0,0,799237.9383,5831935.4206
108307,13.406551663728775,52.52078986267652,114308,114308,11,0,1,1,2018,10,16,5,3,0,6,1,1,1,0,0,0,0,0,798912.6368,5828094.1234
108308,13.41069267530468,52.52319761864753,114309,114309,11,0,1,1,2018,2,8,2,3,6,4,0,0,1,1,0,0,0,0,799177.0109999999,5828378.9156
108309,13.323276674470913,52.45665069780314,114310,114310,11,0,6,6,2018,11,15,4,3,2,6,0,0,1,0,1,0,0,0,793694.1227,5820623.0481
108310,13.392629251858587,52.4299174569999,114311,114311,11,0,7,7,2018,9,15,1,3,6,2,0,0,1,1,0,0,0,0,798584.0446,5817936.2658
108311,13.347653186442551,52.57446958514834,114312,114312,11,0,12,12,2018,8,22,6,3,5,3,2,0,1,0,0,0,0,0,794559.2406,5833818.0386
108312,13.286207644864385,52.5113524306557,114313,114313,11,0,4,4,2018,6,17,2,3,2,6,0,0,1,0,0,0,0,0,790815.6678,5826553.0006
108313,13.390440856113482,52.61859411192497,114314,114314,11,0,3,3,2018,7,17,2,3,5,2,0,0,1,0,1,0,0,0,797157.558,5838898.209
108314,13.512025714286564,52.454892789627145,114315,114315,11,0,9,9,2018,6,13,3,3,3,2,0,1,0,0,0,0,1,0,806521.9732,5821212.7019
108315,13.558111318554433,52.5626669791234,114316,114316,11,0,10,10,2018,5,14,6,3,5,3,0,1,1,0,0,0,0,0,808893.3892,5833387.6225
108316,13.442639281192449,52.544589828996095,114317,114317,11,0,3,3,2018,4,9,5,2,3,6,0,1,0,0,0,0,0,0,801196.1956,5830889.6291
108317,13.39851133679568,52.579906153216065,114318,114318,11,0,3,3,2018,12,19,3,3,6,2,2,0,1,1,0,0,0,1,797966.2690000001,5834631.456
108318,13.31663617877036,52.614204975908784,114319,114319,11,0,12,12,2018,9,18,7,3,5,2,0,1,1,0,0,0,0,0,792194.022,5838108.315
108319,13.242322133304924,52.50753128519498,114320,114320,11,0,4,4,2018,7,8,7,2,5,3,0,0,0,0,1,0,1,0,787864.493,5825952.1845
108320,13.447701814231227,52.526604660471676,114321,114321,11,0,2,2,2018,4,13,1,3,6,7,0,0,1,1,0,0,0,0,801662.6539,5828911.8259
108321,13.412815255082178,52.5196362383352,114322,114322,11,0,1,1,2018,7,18,2,3,3,6,0,1,1,0,0,0,1,0,799345.1529,5827991.89
108322,13.347594159043544,52.476348402876454,114323,114323,11,0,7,7,2018,3,10,5,2,5,3,0,0,1,0,0,1,0,0,795213.2766,5822911.6808
108323,13.29657635201328,52.4905726617144,114324,114324,11,0,4,4,2018,5,10,7,3,2,6,0,0,1,0,1,0,0,0,791656.5051,5824285.172
108324,13.55033405337086,52.50929746905118,114325,114325,11,0,10,10,2018,10,12,6,2,5,2,0,1,1,0,0,0,0,0,808741.3307,5827422.7376
108325,13.413782726270115,52.55089135209986,114326,114326,11,0,3,3,2018,2,13,1,3,2,6,0,0,1,0,0,0,0,0,799197.9138,5831469.8185
108326,13.429376680101845,52.5182262250701,114327,114327,11,0,2,2,2018,11,19,7,3,6,4,2,0,1,1,0,0,0,0,800477.6556,5827904.0666
108327,13.346297648441766,52.579780330551614,114328,114328,11,0,12,12,2018,9,7,3,3,0,7,0,0,0,0,1,0,0,1,794431.8176,5834402.7863
108328,13.390123141760448,52.51723019550554,114329,114329,11,0,1,1,2018,8,21,1,3,3,6,2,0,1,0,1,0,0,0,797822.9031,5827630.4864
108329,13.419489432216007,52.525081636169894,114330,114330,11,0,1,1,2018,6,9,4,2,0,7,0,1,0,0,0,0,0,0,799760.5423,5828624.8606
108330,13.46712956389651,52.514401331733296,114331,114331,11,0,2,2,2018,10,22,4,3,2,6,2,0,1,0,1,0,0,0,803063.7241,5827636.9681
108331,13.3858627818125,52.48685302067946,114332,114332,11,0,2,2,2018,10,5,1,3,1,1,2,0,1,0,0,0,0,0,797739.4826,5824236.5403
108332,13.39322736005624,52.42885889055917,114333,114333,11,0,7,7,2018,2,19,1,2,2,6,2,0,1,0,1,0,0,0,798631.8443,5817821.0837
108333,13.301950131535056,52.486485714392785,114334,114334,11,0,4,4,2018,11,16,5,3,2,6,1,0,1,0,0,0,0,0,792048.2122,5823852.6471
108334,13.446292149141295,52.52749130527238,114335,114335,11,0,3,3,2018,9,13,2,2,5,2,0,1,0,0,1,0,0,0,801561.0127,5829004.4744
108335,13.367450432048823,52.51556566058773,114336,114336,11,0,1,1,2018,8,20,7,3,1,5,2,0,1,0,0,0,1,0,796296.7926,5827352.0616
108336,13.098118690712733,52.413514869840526,114337,114337,11,0,6,6,2018,6,10,3,3,1,5,0,1,1,0,0,0,0,0,778677.6504,5814935.6656
108337,13.42673810622851,52.51908027883741,114338,114338,11,0,2,2,2018,7,9,2,3,1,5,0,1,0,0,0,0,1,0,800292.9227,5827987.9978
108338,13.42399878000785,52.52824308418503,114339,114339,11,0,3,3,2018,6,19,4,3,5,3,0,1,0,0,1,0,0,0,800044.6637,5828995.0048
108339,13.386194949160169,52.44312478734421,114340,114340,11,0,7,7,2018,5,14,1,2,0,1,0,0,0,0,1,0,0,0,798057.6461,5819377.6282
108340,13.389317687123857,52.497273749940064,114341,114341,11,0,2,2,2018,4,22,6,3,3,6,2,0,1,0,0,0,0,1,797903.3785,5825409.0465
108341,13.366143999554705,52.41697846878206,114342,114342,11,0,7,7,2018,12,12,5,3,6,4,0,0,1,1,0,0,0,0,796871.6637,5816388.8977
108342,13.290227391961775,52.51045446153294,114343,114343,11,0,4,4,2018,10,10,2,3,6,4,0,1,0,1,0,0,0,0,791094.2131,5826469.4093
108343,13.301380126232766,52.51115230226151,114344,114344,11,0,4,4,2018,7,19,7,3,5,2,1,1,1,0,0,0,0,0,791845.9336,5826592.0556
108344,13.514448263995323,52.453248639740494,114345,114345,11,0,9,9,2018,4,8,2,3,5,2,0,1,0,0,0,0,1,1,806697.8992,5821040.2616
108345,13.439229274577288,52.51721903409935,114346,114346,11,0,2,2,2018,7,15,3,3,2,6,0,0,1,0,0,0,1,0,801152.5792,5827833.2308
108346,13.391656855207932,52.43099221813162,114347,114347,11,0,7,7,2018,3,20,7,3,1,5,2,0,1,0,0,0,0,0,798510.7087,5818051.7004
108347,13.193029167078626,52.513837090372476,114348,114348,11,0,5,5,2018,5,12,1,3,2,6,0,0,1,0,0,0,0,0,784480.4859,5826457.4865
108348,13.337173301099147,52.478459586915356,114349,114349,11,0,4,4,2018,10,18,6,3,2,6,1,0,1,0,0,0,0,0,794491.9077,5823103.7442
108349,13.37302341208653,52.50913067954428,114350,114350,11,0,1,1,2018,2,15,7,3,8,1,0,0,1,0,0,0,0,0,796718.0845,5826659.7406
108350,13.410598011738347,52.5231379636504,114351,114351,11,0,1,1,2018,11,16,1,3,3,6,2,1,1,0,0,0,0,1,799170.9991,5828371.8923
108351,13.373595524836473,52.47034486598295,114352,114352,11,0,7,7,2018,9,8,4,3,2,6,0,0,1,0,0,0,0,0,797018.4281,5822351.1228
108352,13.424040981961591,52.52827909360376,114353,114353,11,0,3,3,2018,8,16,2,3,2,6,0,1,1,0,0,0,0,0,800047.2787,5828999.1828
108353,13.385514698114626,52.47011032979297,114354,114354,11,0,7,7,2018,6,19,4,3,0,6,0,0,1,0,1,0,0,0,797829.0567,5822374.1932
108354,13.283717796069467,52.507327011844524,114355,114355,11,0,4,4,2018,10,15,4,3,2,6,0,0,1,0,1,0,0,0,790673.4079999999,5826095.5295
108355,13.369943435727013,52.54011130332394,114356,114356,11,0,1,1,2018,6,15,6,3,2,6,0,0,1,0,0,0,0,0,796300.3729,5830090.5237
108356,13.355722275634381,52.51481718200324,114357,114357,11,0,1,1,2018,8,15,7,3,0,1,0,1,0,0,0,0,0,0,795506.5582,5827220.7371
108357,13.416890856729,52.522197265716535,114358,114358,11,0,1,1,2018,5,19,3,2,5,3,0,1,0,0,0,0,1,0,799604.032,5828293.47
108358,13.32493103705097,52.606662057366655,114359,114359,11,0,12,12,2018,4,13,2,3,6,4,0,0,1,1,0,0,0,0,792805.6004,5837303.6028
108359,13.293435002753494,52.53630914508288,114360,114360,11,0,4,4,2018,12,18,3,3,2,6,2,0,1,0,0,0,1,1,791140.5248,5829356.1501
108360,13.477271188619664,52.51338498071011,114361,114361,11,0,11,11,2018,9,8,3,3,6,2,0,0,1,1,0,0,0,0,803758.4174,5827566.6858
108361,13.304763010014534,52.484344561087205,114362,114362,11,0,4,4,2018,9,17,4,3,2,6,0,0,1,0,0,0,0,0,792253.2879,5823626.0488
108362,13.4181666135528,52.523364259116036,114363,114363,11,0,1,1,2018,6,16,4,3,2,6,0,1,1,0,0,0,0,0,799682.5704,5828428.4801
108363,13.428540291080134,52.57060472392071,114364,114364,11,0,3,3,2018,7,15,2,3,2,6,0,0,1,0,0,0,1,0,800063.0316,5833722.2655
108364,13.389139295183153,52.498036313724405,114365,114365,11,0,2,2,2018,7,16,3,3,5,3,0,1,1,0,0,0,0,0,797886.1161,5825493.0668
108365,13.261465391011296,52.50869877204732,114366,114366,11,0,4,4,2018,5,14,3,2,2,6,0,0,1,0,0,0,0,0,789155.173,5826158.5421
108366,13.303538982676384,52.511481969940604,114367,114367,11,0,4,4,2018,2,14,7,3,6,7,0,0,1,1,0,0,0,0,791990.151,5826637.4383
108367,13.158291025784225,52.50196642197354,114368,114368,11,0,5,5,2018,11,10,2,3,0,6,0,0,0,0,0,0,1,1,782200.8376,5825001.5101
108368,13.513956969078247,52.510011946716155,114369,114369,11,0,11,11,2018,8,15,5,3,2,6,0,0,1,0,0,0,0,0,806269.4963,5827346.9951
108369,13.421123391361025,52.52642718420506,114370,114370,11,0,2,2,2018,3,12,2,3,5,3,0,1,1,0,0,0,0,0,799862.1347,5828781.2093
108371,13.496421433422364,52.46579046898113,114372,114372,11,0,9,9,2018,10,6,6,2,5,2,2,0,1,0,0,0,0,0,805386.943,5822357.7279
108372,13.46522447253749,52.486589046178004,114373,114373,11,0,9,9,2018,8,13,3,2,5,2,0,1,0,0,0,0,1,0,803126.0581,5824537.7742
108373,13.413299118236935,52.548034662969535,114374,114374,11,0,3,3,2018,4,15,2,3,0,1,0,1,0,0,0,0,0,0,799184.6027,5831150.2981
108374,13.281697163398604,52.50991940622678,114375,114375,11,0,4,4,2018,4,13,4,3,5,2,0,0,1,0,0,0,0,0,790519.2459999999,5826375.536
108375,13.424006426467544,52.53910127960637,114376,114376,11,0,3,3,2018,5,16,3,3,5,2,0,1,1,0,0,0,0,0,799971.0722,5830201.8876
108376,13.400300896724332,52.56982420211445,114377,114377,11,0,3,3,2018,11,9,6,3,1,5,0,0,1,0,1,0,0,0,798155.9158,5833518.2729
